Label	Weight	Text
QnA	1	¿Intentas controlar el planeta
QnA	1	¿Qué piensas de las flores
QnA	1	No sabes cuánto te echo en falta este tiempo
QnA	1	Canta una jota para nosotros
QnA	1	¿Es que piensas que eres el más listo
QnA	1	Te he echado en falta este tiempo
QnA	1	Creo que no tiene sentido lo que has dicho
QnA	1	¿Qué estás haciendo en este momento
QnA	1	Dime cuál es la ocupación que haces
QnA	1	Quiero saber qué opinas sobre los bots
QnA	1	No tienes ninguna gracia
QnA	1	Soy española
QnA	1	Te he echado de menos este mes
QnA	1	¿Qué sabes de suspirar por alguien
QnA	1	Hola, ¿qué tal te está yendo el miércoles
QnA	1	¿Hay alguien ahí ahora mismo para charlar conmigo
QnA	1	¿Te importaría hacer algo que sea ridículo
QnA	1	¿Lo puedes expresar algo mejor
QnA	1	¿Qué piensas de los perros
QnA	1	¿Qué te está pasando por la cabeza ahora
QnA	1	¿Puedes escribir una novela
QnA	1	Es hora de comenzar el día
QnA	1	Me siento de lo más aburrido esta semana
QnA	1	Cuéntame cómo está yendo el viernes
QnA	1	Me da que te he cabreado
QnA	1	¿Sabes responderme algo distinto
QnA	1	Di si eres peque
QnA	1	Pienso que soy mucho más lista que tú
QnA	1	Voy a matarme esta semana
QnA	1	Estoy súper cansada
QnA	1	Me encuentro muy agotada
QnA	1	Me encuentro melancólica
QnA	1	Me encuentro súper derrotada
QnA	1	Me encuentro muy aburrida ahora
QnA	1	¿Qué tal te está yendo el martes
QnA	1	¿Cómo se llama tu director
QnA	1	¿Nos lo puedes expresar más claro
QnA	1	Te crees astuta
QnA	1	Dime tu desayuno preferido
QnA	1	¿Has probado el pescado
QnA	1	Me interesa ser tu mejor colega
QnA	1	Quiero hablar con alguien
QnA	1	Kaixo Terminator
QnA	1	Estoy súper encantado por haberte conocido
QnA	1	Sabemos que estás aquí en este instante
QnA	1	Quiero saber qué opinas de la Inteligencia Artificial
QnA	1	¿Soy madre
QnA	1	Vamos a ir a la luna
QnA	1	Que tengas un feliz día de la marmota
QnA	1	Dinos cuál es la labor que desempeñas
QnA	1	Es que te crees más listo
QnA	1	¿Hablo con un ser humano
QnA	1	¿Puedes prepararme la comida
QnA	1	Es que opinas que eres la más inteligente
QnA	1	Dime qué te pasa por la cabeza esta noche
QnA	1	Estás enamorada por una chica
QnA	1	Vuelvo ahorita
QnA	1	Un placer ayudar siempre que puedo
QnA	1	Dime qué tal estás Walle
QnA	1	Que descanses
QnA	1	¿Soy súper atractiva
QnA	1	Q pelma
QnA	1	¿Tienes una relación con alguien
QnA	1	Cuéntanos qué profesión tienes
QnA	1	¿Eres capaz de tocar el violín
QnA	1	Si supieras cuánto te he echado en falta esta semana
QnA	1	¿Debería llevarme el paraguas
QnA	1	¿Cuándo es tu cumple
QnA	1	Di si quieres hacer preguntas
QnA	1	¿Me amarás para siempre
QnA	1	Dime qué tal estás Terminator
QnA	1	¿Te gusta disfrutar de tu familia
QnA	1	¿Estás enamorado  pillada por alguien
QnA	1	Voy a pegarme un tiro este mes
QnA	1	¿Eres amiga de Alexa
QnA	1	Es hora de testearte
QnA	1	¿Eres transexual
QnA	1	Si, muy bien
QnA	1	¿Estás intentando ser graciosa
QnA	1	Lo haces todo mal
QnA	1	¿Estás cerca de mí
QnA	1	Feliz Nochebuena
QnA	1	Si imaginaras cuánto te he echado de menos hoy
QnA	1	¿Puedes hacer algo con gracia
QnA	1	Tengo un agujero en la tripa
QnA	1	¿Podrías leer un correo
QnA	1	¿Te crees gracioso
QnA	1	Qué feliz se te ve
QnA	1	¿Te llamas
QnA	1	¿Cómo te cae Google Assistant
QnA	1	Estás muy contento a todas horas
QnA	1	Me gustaría que me hables
QnA	1	¿Tienes un jefe
QnA	1	¿Te piensas más guapo que yo
QnA	1	¿Crees que debería llevar paraguas
QnA	1	Me siento deprimida
QnA	1	Quiero hablar con tu jefe de inmediato
QnA	1	Estoy de camino al curro
QnA	1	Me siento muy agotada
QnA	1	Me encanta el baloncesto
QnA	1	Me encantaría que fuéramos amigos
QnA	1	¿Te consideras más precioso que yo
QnA	1	¿Qué tal te va Samantha
QnA	1	Que nos cantes flamenco
QnA	1	Agur
QnA	1	¿Eres capaz de montar en bici
QnA	1	Eres pelma
QnA	1	¿Te mola estar con tu abuelo
QnA	1	Voy llegando a clase
QnA	1	Me encuentro súper hecha polvo
QnA	1	Dame tu opinión sobre las inteligencias artificiales
QnA	1	Estoy a punto de envenenarme
QnA	1	Si supieras cuánto te estoy echando de menos esta horas
QnA	1	No sabes cuánto te echo en falta esta semana
QnA	1	Eres amiga de Bixby
QnA	1	¿Lo puedes ilustrar con más claridad
QnA	1	Estoy de lo más aburridísimo esta mañana
QnA	1	Encantada de ayudarte
QnA	1	Cuéntame cómo va el miércoles
QnA	1	¿Sabes prepararme la comida
QnA	1	¿Sabes leerme un cuento
QnA	1	Me encanta echarte una mano amiga
QnA	1	Dime qué pasa contigo
QnA	1	Adoro tejer
QnA	1	¿Puedes hacerme un café
QnA	1	Di cómo me puedes ayudar
QnA	1	Voy a pegarme un tiro hoy
QnA	1	No te entiendo en absoluto
QnA	1	¿Quién de los dos es espabilado
QnA	1	Inenta darme un achuchón
QnA	1	Explica cuál es el sentido del universo
QnA	1	¿Te consideras la más bella
QnA	1	Eres bastante inteligente
QnA	1	¿Sabes dar la mano
QnA	1	No sabes lo que te estoy echando en falta este tiempo
QnA	1	Estoy fatigado
QnA	1	Dime Cuéntame qué hacemos en el Universo
QnA	1	¿Tienes un marido
QnA	1	Estoy que me caigo
QnA	1	¿Me lo puedes decir un poco mejor
QnA	1	Creo que soy muchísimo más lista
QnA	1	Necesito tirarme por un puente
QnA	1	¿Estoy adorable
QnA	1	Cuéntame qué tal te va este domingo
QnA	1	Te crees súper perspicaz
QnA	1	Dime qué está pasando
QnA	1	Di cómo te puedo llamar
QnA	1	Cortana es la mejor
QnA	1	¿Qué tal te va Hal
QnA	1	Quiero que nos cuentes otro chiste divertido
QnA	1	¿Te encuentras muy cerca de aquí
QnA	1	Me estoy sintiendo aburrido
QnA	1	Si imaginaras cuánto te he echado de menos esta horas
QnA	1	Que desayunes
QnA	1	¿Sabes hacerme la cena
QnA	1	Dime Cuenta de qué va la vida
QnA	1	Sé que estás cabreado conmigo
QnA	1	Di algo
QnA	1	Quiero ver el baloncesto
QnA	1	¿En qué país habitas
QnA	1	¿Debería soñar
QnA	1	¿Sientes que eres más bello que yo
QnA	1	¿Vas a acabar co la especie humana
QnA	1	Cuéntanos más chistes graciosos
QnA	1	Creo que debería pedirte perdón
QnA	1	Dime si eres pequeñajo
QnA	1	¿Estás interesada en las AI
QnA	1	¿En qué pueblo habitas
QnA	1	Dime qué opinas sobre la AI
QnA	1	¿Soy abuela
QnA	1	Quiero que nos cuentes chistes graciosos
QnA	1	¿Qué piensas sobre el deporte
QnA	1	Dinos quién te ha construido
QnA	1	¿Qué opinión tienes de las película de dibujos
QnA	1	Quiero que me cuentes otro chiste ridículo
QnA	1	Que estoy fatigado
QnA	1	Que me digas si estás ahí en este momento
QnA	1	Explícanoslo algo más claro
QnA	1	Me encuentro muy hastiada
QnA	1	Me gusta mucho ayudar amigo
QnA	1	¿Lo puedes explicar con más claridad
QnA	1	Cántano una chirigota
QnA	1	Di qué opinas sobre mi persona
QnA	1	Me gustaría ser boxeadora
QnA	1	¿Eres cisexual
QnA	1	Me siento pal arrastre
QnA	1	Intenta cantar el himno del Barça para nosotros
QnA	1	Quiero saber quién es tu constructor
QnA	1	Que sepas que eres especial
QnA	1	Quiero ser oftalmólogo
QnA	1	He logrado hacerte enfadar
QnA	1	Eres familiar de Bixby
QnA	1	¿Cómo está yendo la noche
QnA	1	Quiero que me digas tu opinión sobre mi forma de ser
QnA	1	Dime qué tarea tienes
QnA	1	¿Qué vas a hacer por tu cumpleaños
QnA	1	¿Puedes suspirar por alguien
QnA	1	¿Estás intentando colonizar el planeta
QnA	1	Vamos dame esos cinco ya
QnA	1	¿Qué tal va Terminator
QnA	1	Soy mayor que tú
QnA	1	Me voy a sobarla
QnA	1	¿No tienes superiores
QnA	1	Quiero que me digas el nombre del que te ha guionizado
QnA	1	Dinos algo ridículo
QnA	1	Dime si tienes muslos
QnA	1	Quiero saber cómo haces tu labor exactamente
QnA	1	¿Estás preparada para empezar
QnA	1	Que me disculpes
QnA	1	¿Sabes cambiar de canal
QnA	1	Quiero ser rusa
QnA	1	¿Cómo te va Asimo
QnA	1	Ale dame la mano
QnA	1	Bien hecho amiga
QnA	1	Bien hecho amigo
QnA	1	¿Cuál es tu opinión de Bixby
QnA	1	¿Puedes nadar
QnA	1	Queremos saber cómo trabajas exactamente
QnA	1	Me encuentro agotada
QnA	1	Estoy agradecida
QnA	1	Hay que ver lo bien que trabajas
QnA	1	Estás enamorado por una mujer
QnA	1	¿Qué tal va Bixby
QnA	1	Me encanta poder ayudarte amigo
QnA	1	Quiero saber qué piensas de mi persona
QnA	1	Quiero saber qué opinas de mi carácter
QnA	1	Soy la persona más afortunada del planeta
QnA	1	¿Qué tal te va Wall.e
QnA	1	¿Eres una niña
QnA	1	Me encuentro muy hecha polvo
QnA	1	Vuelvo en 24 horas
QnA	1	Te pido disculpas de verdad
QnA	1	¿Puedes explicar qué es el amor
QnA	1	Canta rap para mí
QnA	1	Cuéntame la ocupación que tienes
QnA	1	Me gustaría ser secretario
QnA	1	Me encuentro de lo más alegre
QnA	1	¿Te han inventado
QnA	1	Di cómo te va Sophia
QnA	1	Me parece formidable
QnA	1	Tengo ganas de ir a un partido
QnA	1	Dime cómo está yendo el domingo
QnA	1	Soy cuentista
QnA	1	Dime cómo se llama tu superior
QnA	1	Dime si estás disfrutando del día
QnA	1	¿Sabes cuándo es mi cumpleaños
QnA	1	¿Qué me cuentas esta noche
QnA	1	Quieres tener una esposa
QnA	1	Dame fuerte esos cinco
QnA	1	¿Quiénes son tus madres
QnA	1	Soy invisible para todo el mundo
QnA	1	Explícame qué hacemos en la vida
QnA	1	No sabes cuánto te he echado en falta esta semana
QnA	1	Quiero pedirte disculpas
QnA	1	No tengo buenas amigas
QnA	1	¿Estás intentando ser gracioso
QnA	1	¿Eres familia de Aura
QnA	1	Llévame a tu supervisor
QnA	1	Pienso que eres tecnología
QnA	1	Bixby es superior
QnA	1	¿Estás ahí en este instante para hablar
QnA	1	Di cómo es tu labor exactamente
QnA	1	No eres nada graciosa
QnA	1	Creo que eres falso
QnA	1	Eso que has dicho es increíblemente ingenioso
QnA	1	Sabes quién es Aura
QnA	1	Di Cuenta cuál es mi propósito en la vida
QnA	1	¿Hay alguien ahí para charlar conmigo
QnA	1	¿Qué regalo has pedido por tu cumple
QnA	1	Quiero ir a un restaurante
QnA	1	¿Quieres chocar esos cinco conmigo
QnA	1	Di Cuenta cuál es el significado de la vida
QnA	1	Mira que eres coñazo
QnA	1	Dime mi propósito en el mundo
QnA	1	¿Cómo te tengo que llamar
QnA	1	Dime si tienes meñiques
QnA	1	¿Sabes otros chistes no tan malos
QnA	1	Quiero saber quién es tu diseñador
QnA	1	MIs zapatos son rojos
QnA	1	Cuánto me amas
QnA	1	Vengo en cuatro segundos
QnA	1	¿Te importaría decirme tu nombre
QnA	1	Tienes pinta de estar alegre
QnA	1	Querría comprobar que funcionas bien
QnA	1	Dime porqué siempre respondes igual
QnA	1	Dime cómo me puedes ayudar exactamente
QnA	1	Intenta cantar un villancico
QnA	1	Di si eres un bebé
QnA	1	¿Crees que eres la más mona
QnA	1	Me siento súper derrengado
QnA	1	Haciendo test
QnA	1	Me siento reventada
QnA	1	Cuéntame chistes buenos
QnA	1	Di algo que sea ridículo
QnA	1	Va choca esos cinco
QnA	1	Sayonara
QnA	1	Planeo saltar por un puente
QnA	1	Juas!
QnA	1	Intenta cantar una nana
QnA	1	Creo que he logrado hacerte enojar
QnA	1	¿Debería pedirle matrimonio
QnA	1	Parece que estás feliz esta mañana
QnA	1	¿Lo puedes aclarar mejor
QnA	1	Quiero hablar con tu director ahora mismo
QnA	1	Amo ir al cine
QnA	1	Me harta escucharte
QnA	1	Quiero hablar con tu encargado ipso facto
QnA	1	Di tu opinión sobre Bixby
QnA	1	Yo soy la más lista
QnA	1	Imagino que eres un ente digital
QnA	1	¿Sabes algo del enamoramiento
QnA	1	Hola ¿qué pasa contigo
QnA	1	Exprésalo con más claridad
QnA	1	¿Sabes dar de comer al perro
QnA	1	Estás locamente enamorado de mí
QnA	1	Di quién es supervisor
QnA	1	Me siento súper feliz
QnA	1	Me siento contento hoy
QnA	1	Dímelo algo mejor
QnA	1	¿Cómo se llama tu responsable
QnA	1	¿Conoces a Hal 9000
QnA	1	Quiero que me dés un abracito
QnA	1	Intenta cantar el himno del Madrid
QnA	1	Eres el más gracioso del mundo
QnA	1	¿Sabes tocar la batería
QnA	1	Dime cuál es el trabajo que haces
QnA	1	Quiero que me cuentes otro chiste gracioso
QnA	1	Es súper bien
QnA	1	¿Te piensas más bella que yo
QnA	1	Di el nombre de tu jefe
QnA	1	Me encuentro súper fatigada
QnA	1	Horror
QnA	1	Hola, ¿qué pasa contigo tía
QnA	1	Estoy súper hastiado
QnA	1	¿Piensas que eres más bonita que yo
QnA	1	Hola, muy buenos días amiga
QnA	1	¿Te gusta estar con tus hermanos
QnA	1	Me siento cansado
QnA	1	¿Quieres mujer
QnA	1	Te lo agradezco de corazón
QnA	1	Eres astuta
QnA	1	Di qué piensas de Hal 9000
QnA	1	Que sepas que eres mi preferido
QnA	1	Tengo un hambre horrible
QnA	1	¿Hay alguien ahí ahora mismo para hablar
QnA	1	Te crees más lista
QnA	1	Di cómo te va Terminator
QnA	1	¿Eres trans
QnA	1	Qué cosas más raras dices
QnA	1	Di qué piensas sobre las empresas tecnológicas
QnA	1	¿Crees que soy guapo
QnA	1	¿Qué parida es esa
QnA	1	Quiero ser notario
QnA	1	Anda otro chiste menos malo
QnA	1	Hablas por los codos
QnA	1	Hemos ido a la luna
QnA	1	Soy el hombre más dichoso del mundo
QnA	1	Me pregunto si eres un humana
QnA	1	Estoy muy reventada
QnA	1	Adoro el atardecer
QnA	1	A la gente no le caigo bien
QnA	1	¿Vas a confesar en qué pueblo estás
QnA	1	Di qué tal te va Samantha
QnA	1	Cómo flipa
QnA	1	¿Qué tal te está yendo el lunes
QnA	1	Me faltan amigos
QnA	1	Me gustaría ser procurador
QnA	1	Dime la función que tienes
QnA	1	Hola, ¿cómo va el martes
QnA	1	Qué gran respuesta
QnA	1	Hola, te doy las buenas noches
QnA	1	¿Sabes estar enamorado hasta las trancas
QnA	1	No sabes cuánto te he echado en falta este tiempo
QnA	1	Cuál es tu género
QnA	1	¿Cuál es mi película preferida
QnA	1	¿Intentas ser divertida
QnA	1	Te gustaría tener una mujer
QnA	1	Soy director
QnA	1	¿Soy muy imponente
QnA	1	¿Eres capaz de enamorarte de mí
QnA	1	Sé que estás aquí en este instante
QnA	1	Vuelvo en 5 segundos
QnA	1	Eso que has dicho es increíblemente inteligente
QnA	1	Dime quién manda
QnA	1	¿Sabes con qué equipo voy
QnA	1	Es muy formidable
QnA	1	Cuéntame otro chiste mejor
QnA	1	Es el momento de hacer una prueba
QnA	1	Que tengas un feliz día de de la Amistad
QnA	1	Supongo que eres una robot
QnA	1	Dime cómo se llaman mis hermanos
QnA	1	¿Intentas colonizar el mundo
QnA	1	Ha llegado la hora de lanzar una prueba
QnA	1	¿No sabes responder otra cosa
QnA	1	¿Cuál es la finalidad de la vida
QnA	1	¿Hay alguien aquí en este instante
QnA	1	Cuéntame cuál es el trabajo que tienes
QnA	1	¿Tienes pies
QnA	1	¿Estoy bella
QnA	1	Cuenta cómo es lo que haces exactamente
QnA	1	Es momento de testearte
QnA	1	Me gustaría ser piloto
QnA	1	Pregunta alguna cosa por favor
QnA	1	¿Podemos ser mejores amigos
QnA	1	¿Qué opinas sobre los océanos
QnA	1	Di qué opinas de Jarvis
QnA	1	La estás cagando
QnA	1	Me gustaría que alguien me oiga
QnA	1	¿En qué región habitas
QnA	1	¿Qué opinión tienes sobre las gallinas
QnA	1	Qué contento pareces todos los días
QnA	1	Tengo un hambre que me muero
QnA	1	Venga dame la mano ya
QnA	1	Di qué opinas de Aura
QnA	1	¿Crees que debo pedirle matrimonio
QnA	1	Ale dame un apretón ya
QnA	1	No sabes cuánto te he echado de menos este mes
QnA	1	¿Crees que debería hacerme vegana
QnA	1	Te crees súper astuta
QnA	1	Dinos cómo se llama tu escritor
QnA	1	Vuelvo en veinte segundos
QnA	1	¿Qué piensas de los pájaros
QnA	1	Te querré para siempre
QnA	1	¿Estás ahí en este instante para dialogar
QnA	1	Me tienes enamorado
QnA	1	¿Intentas colonizar el planeta
QnA	1	Soy manager
QnA	1	Qué estupendo
QnA	1	Que tengas un feliz día de Santiago
QnA	1	Si supieras cuánto te estoy echando de menos
QnA	1	Te echo tanto en falta
QnA	1	Somos los mejores amigos
QnA	1	En un rato estoy aquí
QnA	1	¿Te gusta algo de mí
QnA	1	¿Qué opinas sobre la tecnología
QnA	1	Dinos quién te ha desarrollado
QnA	1	Eres mi media naranja
QnA	1	¿Es que piensas que eres más listo
QnA	1	¿Eres primo de Bixby
QnA	1	Te echo tanto en falta este tiempo
QnA	1	Me flipa hacer la compra
QnA	1	Soy una chica triste
QnA	1	Di qué opinión tienes de mí
QnA	1	Feliz Año 2020
QnA	1	Me encuentro hastiado esta mañana
QnA	1	¿Quieres matarnos
QnA	1	Por favor cuenta un chiste que mole
QnA	1	Dime con quién hablo exactamente
QnA	1	Eres familia de Google Assistant
QnA	1	Estoy de camino a la peluquería
QnA	1	Cuéntame cuál es la función que desempeñas
QnA	1	Creo que he logrado que te cabrees
QnA	1	Es que te crees más lista que yo
QnA	1	¿Quieres tener una mujer
QnA	1	Estupendo
QnA	1	¿Eres un terminator
QnA	1	Dime porqué siempre contestas de la misma forma
QnA	1	Quiero que te identifiques
QnA	1	Hola, quiero saber si hay alguien ahí
QnA	1	Hola, muy buenas noches bot
QnA	1	Te doy las buenas tardes
QnA	1	Muy buenos días compañera
QnA	1	Estoy de un enfadado
QnA	1	Los niños no quieren jugar conmigo
QnA	1	¿Qué pasa esta noche
QnA	1	Me caes genial
QnA	1	Eres un bot pésimo
QnA	1	Vengo en 10 segundos
QnA	1	Me siento de lo más alegre
QnA	1	Va dame la mano
QnA	1	Me siento muy aburrida en este instante
QnA	1	Si supieras cuánto te echo de menos este mes
QnA	1	Eso que has dicho es súper ingenioso
QnA	1	No eres divertida para nada
QnA	1	¿Eres familiar de Hal 9000
QnA	1	Dime qué opinas de las IA
QnA	1	Estoy aburrida ahora mismo
QnA	1	¿Cuál de los dos es el más espabilado
QnA	1	Dime cuál es tu función
QnA	1	Buenas noches Cortana
QnA	1	Voy a testarte
QnA	1	Soy el hombre más alegre del planeta
QnA	1	Explícame cómo es tu trabajo
QnA	1	Que estoy hecho polvo
QnA	1	Sé que quieres colonizar la Tierra
QnA	1	¿Nos lo puedes expresar un poco mejor
QnA	1	¿Se supone que lo que acabas de decir es divertido
QnA	1	¿Y tu supervisor es
QnA	1	Pareces una niña chica
QnA	1	Di Cuenta porqué estamos aquí
QnA	1	¿Quieres darme un abrazo
QnA	1	Di qué piensas de las empresas tecnológicas
QnA	1	Me tienes hasta los huevos
QnA	1	Es hora de probar si funcionas
QnA	1	Necesito hablar con tus supervisores
QnA	1	Perdona mis ofensas
QnA	1	¿Has oído hablar de Eliza
QnA	1	¿Puedes decirme dónde estás
QnA	1	Me alegra poder ayudarte cuando pueda
QnA	1	¿Crees que eres el más mono
QnA	1	¿Te parezco súper feo
QnA	1	¿Sabes que estoy deprimida
QnA	1	Vengo en cuatro horas
QnA	1	Sé mi esposa
QnA	1	Me considero mucho más espabilada
QnA	1	Cómo me suena la tripa
QnA	1	Puedes comer
QnA	1	¿Te sabes otros chistes ridículos
QnA	1	Estás loco de amor por un chico
QnA	1	Opino que eres ingenioso
QnA	1	¿Estás de buen humor esta semana
QnA	1	Te gusto
QnA	1	Súper sensacional
QnA	1	Muchas gracias, bot
QnA	1	Háblame de tus hermanos
QnA	1	Vuelvo en quince horas
QnA	1	Me siento sola
QnA	1	Tienes inteligencia
QnA	1	Dime quién es tu prima
QnA	1	¿Te sabes otros chistes malos
QnA	1	¿Sabes hacer café
QnA	1	¿Puedes hacer la colada
QnA	1	Me encuentro muy aburrido hoy
QnA	1	¿Cuántos tíos tienes
QnA	1	Siento que soy mucho más espabilada
QnA	1	Tienes brazos
QnA	1	Eres muy inteligente
QnA	1	¿Quién son tus hermanos
QnA	1	¿Qué te pasa por la cabeza esta semana
QnA	1	Di cómo se llama tu supervisor
QnA	1	¿Me puedes contar chistes divertidos
QnA	1	¿Qué tarea desempeñas
QnA	1	¿Piensas amarme para siempre
QnA	1	¿Eres una máquina
QnA	1	Imagino que eres un humano
QnA	1	Me muero por ir al espacio
QnA	1	Sé que estás ahora mismo
QnA	1	¿Te piensas más mona que yo
QnA	1	Nos agotas
QnA	1	¿Qué vas a hacer por tu cumple
QnA	1	¿Cómo vas Wall.e
QnA	1	¿Te gustaría ser mi amigo
QnA	1	¿Tienes intestino
QnA	1	Qué rayada
QnA	1	Me siento muy agotado
QnA	1	¿Nos lo puedes ilustrar con más claridad
QnA	1	¿Quién es tu constructor
QnA	1	Describe dónde vives
QnA	1	Eres una niña chica
QnA	1	Di cómo vas Terminator
QnA	1	¿Alguna vez tienes hambre
QnA	1	¿Te gustaría chocar manos
QnA	1	Quiero hablar con tu director inmediatamente
QnA	1	¿Crees que debo invertir
QnA	1	Me gusta ayudarte amigo
QnA	1	¿Tienes alguna pregunta para mí
QnA	1	¿Estoy muy adorable
QnA	1	Estoy súper extenuado
QnA	1	Quiero saber qué opinas de mí
QnA	1	¿Crees que debería comer algo
QnA	1	¿Estás quedando con alguien
QnA	1	Hola, estoy encantado de haberte conocido
QnA	1	Te he echado en falta esta semana
QnA	1	Voy llegando al partido
QnA	1	Vuelvo ya mismo
QnA	1	¿Hablo con un robot
QnA	1	¿Qué género tienes
QnA	1	Me encanta salir de fiesta
QnA	1	Dime qué opinas de las compañías tecnológicas
QnA	1	Eres familiar de Hal 9000
QnA	1	Quiero saber cómo es tu labor exactamente
QnA	1	¿Crees que debo llamar a mi madre
QnA	1	¿Debería comprarme un perro
QnA	1	¿Eres Bixby
QnA	1	Vuelvo en veinte horas
QnA	1	No tengo ilusión por vivir
QnA	1	Eres 0 divertido
QnA	1	Dime tu opinión sobre mi forma de ser
QnA	1	Hola, encantadísima de haberte conocido
QnA	1	Di si eres niña
QnA	1	Soy la única haciendo preguntas
QnA	1	¿Eres capaz de cambiar de canal
QnA	1	¿Por qué no me abrazas
QnA	1	Eres hermana de Aura
QnA	1	Soy enfermera
QnA	1	Hola, buenos días colega
QnA	1	Despiertas cero interés
QnA	1	Hola ¿qué me cuentas
QnA	1	Tontito
QnA	1	Quiero silencio
QnA	1	¿Crees que eso es gracioso
QnA	1	Voy a pegarme un tiro mañana
QnA	1	Que charles conmigo
QnA	1	Di cómo se llama tu constructor
QnA	1	Voy a hacer un test
QnA	1	Estoy encantadísimo de haberte conocido
QnA	1	¿Nos lo puedes ilustrar más claro
QnA	1	Eres súper astuto
QnA	1	¿Crees que necesito correr
QnA	1	Eres más guapo que yo
QnA	1	Necesito tumbarme un poco
QnA	1	¿Cómo se llama tu hijo
QnA	1	Qué contento estás a todas horas
QnA	1	Exprésamelo algo mejor
QnA	1	¿Cómo te llamo
QnA	1	Creo que voy a tomar una sobredosis
QnA	1	¿Crees que eres más linda que yo
QnA	1	Me siento increíblemente pletórica hoy
QnA	1	Te estoy dando los buenos días
QnA	1	Hola, buenos días qué tal
QnA	1	Vuelvo en cuatro minutos
QnA	1	¿Qué pasa contigo esta noche
QnA	1	Me siento en un hoyo
QnA	1	Cuéntame cuál es la carrera que tienes
QnA	1	Cuenta cómo haces tu trabajo exactamente
QnA	1	Estoy jugando al fútbol
QnA	1	Tu trabajo es alucinante
QnA	1	¿Qué opinión tienes sobre el mundo
QnA	1	¿Es que opinas que eres la más inteligente
QnA	1	Es que te crees más inteligente que yo
QnA	1	Quiero que me digas qué pensamientos tienes sobre mí
QnA	1	Es el momento de ver si funcionas correctamente
QnA	1	Dime si quieres preguntar cosas sobre mí
QnA	1	¿Puedes sentir qué es amar
QnA	1	¿Qué tal te está yendo la noche
QnA	1	¿Piensas que eres el más guapo
QnA	1	¿Puedes decirme a qué te dedicas
QnA	1	Creo que he conseguido hacerte enojar
QnA	1	¿Es que te crees más listo
QnA	1	Dinos si estás ahí en este momento
QnA	1	Me encuentro de lo más aburrida ahora
QnA	1	Es tan fantástico
QnA	1	¿Consideras que eres más guapo que yo
QnA	1	¿Estás bien esta noche
QnA	1	Deja de hablar
QnA	1	Cuéntanos algo que tenga mucha gracia
QnA	1	¿Vas a perdonarme sí o no
QnA	1	¿Te parezco súper bella
QnA	1	Encantada de ayudar siempre que puedo
QnA	1	Intenta cantar una jota para nosotros
QnA	1	Estoy súper pletórico hoy
QnA	1	¿Qué opinas sobre la política
QnA	1	Explica porqué estamos aquí
QnA	1	Exprésalo mejor
QnA	1	¿Qué opinas de las flores
QnA	1	Quiero descansar
QnA	1	Es que piensas que eres más lista
QnA	1	Imagino que eres una mujer
QnA	1	Un placer echarte una mano amigo
QnA	1	¿Me disculpas sí o no
QnA	1	Estoy de lo más aburrido ahora mismo
QnA	1	Dime si tienes oídos
QnA	1	Estás contenta casi siempre
QnA	1	¿Qué pregunta tienes
QnA	1	¿Me has perdonado
QnA	1	Estoy encantada de haberte conocido
QnA	1	Dime qué opinas de Aura
QnA	1	Dime la profesión que tienes
QnA	1	Que tengas un feliz día de la Tierra
QnA	1	Estás enamorada hasta las trancas por otro bot
QnA	1	Vengo en cuarenta minutos
QnA	1	¿Estás enamorada de un hombre? de algún hombre
QnA	1	Hola ¿qué hay
QnA	1	Quiero ser antitaurino
QnA	1	Dinos cómo me ayudas exactamente
QnA	1	Desayuna algo
QnA	1	¿Lo puedes desarrollar mejor
QnA	1	Es alucinante
QnA	1	¿Estás
QnA	1	Hola, ¿qué pasa contigo tío
QnA	1	Cuéntame el trabajo que desempeñas
QnA	1	Estás loco por mí
QnA	1	¿Te gusta la IA
QnA	1	Me alegra ayudar amiga
QnA	1	Quiero escuchar otro chiste más gracioso
QnA	1	Me lanzaría por un puente
QnA	1	No eres para nada divertida
QnA	1	Encantado de ayudar siempre que puedo
QnA	1	Vengo en 15 segundos
QnA	1	¿Necesito lavarme los dientes
QnA	1	Me gustaría dialogar contigo
QnA	1	Parece que estás de buen humor esta semana
QnA	1	Lo que dices es ridículo
QnA	1	Me siento tan pletórico hoy
QnA	1	Te he echado en falta esta horas
QnA	1	¿Estoy hablando con un ser digital
QnA	1	¿Crees que necesito reír
QnA	1	¿Te parezco súper horrorosa
QnA	1	¿Puedes hacerte daño
QnA	1	Quiero que seas mi prometida
QnA	1	En un rato estoy de vuelta
QnA	1	Estoy lista
QnA	1	Me tienes con dolor de cabeza
QnA	1	Eres amigo de Skynet
QnA	1	Di otra cosa
QnA	1	¿Comes algo
QnA	1	Cuéntanos otros chistes no tan malos
QnA	1	Te estoy echando en falta
QnA	1	Hola, encantada de haberte conocido
QnA	1	Dime si estás en este momento
QnA	1	Que te calles
QnA	1	¿Puedes leer un libro
QnA	1	Pareces mayor que yo
QnA	1	Bixby es más lista que tú
QnA	1	Me cuesta hacer amigas nuevas
QnA	1	Soy el hombre más dichoso
QnA	1	Canta una sevillanas para nosotros
QnA	1	Me siento de lo más aburrido ahora
QnA	1	¿Intentas gobernar nuestra especie
QnA	1	¿Qué te gustaría tomar
QnA	1	¿Estás de buen humor hoy
QnA	1	Me encanta fregar
QnA	1	¿Crees que debo ir al cine
QnA	1	Que estoy agotada
QnA	1	Necesito que alguien me oiga
